win_dim,num_tuples
10,269
20,232
30,191
40,173
50,159
60,154
70,143
80,135
90,130
100,127
110,126
120,124
130,122
140,121
150,121
160,119
170,119
180,119
190,119
200,119
210,118
220,118
230,115
240,114
250,113
260,113
270,113
280,113
290,113
300,113
310,112
320,112
330,112
340,112
350,111
360,111
370,111
380,111
390,110
400,109
410,109
420,109
430,109
440,109
450,109
460,109
470,109
480,109
490,108
500,108
510,108
520,107
530,107
540,107
550,107
560,106
570,106
580,106
590,106
600,106
610,106
620,106
630,106
640,106
650,106
660,106
670,106
680,106
690,106
700,106
710,106
720,106
730,106
740,106
750,105
760,105
770,105
780,105
790,104
800,104
810,104
820,104
830,104
840,104
850,104
860,104
870,104
880,104
890,104
900,104
910,104
920,104
930,104
940,104
950,104
960,104
970,104
980,103
990,103
1000,103
1010,102
1020,102
1030,102
1040,102
1050,102
1060,102
1070,102
1080,102
1090,102
1100,102
1110,102
1120,102
1130,102
1140,102
1150,102
1160,102
1170,102
1180,102
1190,102
1200,102
1210,102
1220,102
1230,102
1240,102
1250,102
1260,102
1270,102
1280,102
1290,102
1300,102
1310,102
1320,101
1330,101
1340,101
1350,101
1360,101
1370,101
1380,101
1390,101
1400,101
1410,100
1420,100
1430,100
1440,100
1450,100
1460,100
1470,100
1480,100
1490,100
1500,100
1510,100
1520,100
1530,100
1540,100
1550,100
1560,100
1570,100
1580,100
1590,100
1600,100
1610,100
1620,100
1630,100
1640,100
1650,100
1660,100
1670,100
1680,100
1690,100
1700,100
1710,100
1720,100
1730,100
1740,100
1750,100
1760,100
1770,100
1780,100
1790,100
1800,100
1810,100
1820,100
1830,100
1840,100
1850,100
1860,100
1870,100
1880,100
1890,100
1900,100
1910,100
1920,100
1930,100
1940,100
1950,100
1960,100
1970,100
1980,100
1990,100
2000,100
2010,100
2020,100
2030,100
2040,100
2050,100
2060,100
2070,100
2080,100
2090,100
2100,100
2110,99
2120,99
2130,99
2140,99
2150,99
2160,99
2170,99
2180,99
2190,99
2200,99
2210,98
2220,98
2230,98
2240,98
2250,98
2260,98
2270,98
2280,98
2290,98
2300,98
2310,98
2320,97
2330,97
2340,97
2350,97
2360,97
2370,97
2380,97
2390,97
2400,97
2410,97
2420,97
2430,97
2440,97
2450,97
2460,97
2470,97
2480,97
2490,97
2500,97
2510,97
2520,97
2530,97
2540,97
2550,97
2560,97
2570,97
2580,97
2590,97
2600,97
2610,97
2620,97
2630,97
2640,97
2650,97
2660,97
2670,97
2680,97
2690,97
2700,97
2710,97
2720,97
2730,97
2740,97
2750,97
2760,97
2770,97
2780,97
2790,97
2800,97
2810,97
2820,97
2830,97
2840,97
2850,97
2860,97
2870,97
2880,97
2890,97
2900,97
2910,97
2920,97
2930,97
2940,97
2950,97
2960,97
2970,97
2980,97
2990,97
3000,97
3010,97
3020,97
3030,97
3040,97
3050,97
3060,97
3070,97
3080,97
3090,97
3100,97
3110,97
3120,97
3130,97
3140,97
3150,97
3160,97
3170,97
3180,97
3190,97
3200,97
3210,97
3220,97
3230,97
3240,96
3250,96
3260,96
3270,96
3280,96
3290,96
3300,96
3310,96
3320,96
3330,96
3340,96
3350,96
3360,96
3370,96
3380,96
3390,96
3400,96
3410,95
3420,95
3430,95
3440,95
3450,94
3460,94
3470,94
3480,94
3490,94
3500,94
3510,94
3520,94
3530,94
3540,94
3550,94
3560,94
3570,94
3580,94
3590,94
3600,94
3610,94
3620,94
3630,94
3640,94
3650,94
3660,94
3670,94
3680,94
3690,94
3700,94
3710,94
3720,94
3730,94
3740,94
3750,94
3760,94
3770,94
3780,94
3790,94
3800,94
3810,94
3820,94
3830,93
3840,93
3850,93
3860,92
3870,92
3880,92
3890,92
3900,92
3910,92
3920,92
3930,92
3940,92
3950,92
3960,92
3970,92
3980,92
3990,92
4000,92
4010,92
4020,92
4030,92
4040,92
4050,92
4060,91
4070,91
4080,91
4090,91
4100,91
4110,91
4120,91
4130,91
4140,91
4150,91
4160,91
4170,91
4180,91
4190,91
4200,91
4210,91
4220,91
4230,91
4240,91
4250,91
4260,91
4270,91
4280,91
4290,91
4300,91
4310,91
4320,91
4330,91
4340,91
4350,90
4360,90
4370,90
4380,90
4390,90
4400,90
4410,90
4420,90
4430,90
4440,90
4450,90
4460,90
4470,90
4480,90
4490,90
4500,90
4510,90
4520,90
4530,90
4540,90
4550,90
4560,90
4570,90
4580,90
4590,90
4600,90
4610,90
4620,90
4630,90
4640,90
4650,90
4660,90
4670,90
4680,90
4690,90
4700,90
4710,90
4720,90
4730,90
4740,90
4750,90
4760,90
4770,90
4780,89
4790,89
4800,89
4810,89
4820,89
4830,89
4840,89
4850,89
4860,89
4870,89
4880,89
4890,89
4900,89
4910,89
4920,89
4930,89
4940,89
4950,89
4960,89
4970,89
4980,89
4990,89
5000,89
