win_dim,num_tuples
10,279
20,198
30,150
40,134
50,127
60,117
70,113
80,109
90,102
100,101
110,99
120,98
130,96
140,96
150,96
160,96
170,96
180,96
190,96
200,96
210,96
220,95
230,95
240,95
250,95
260,95
270,95
280,95
290,95
300,95
310,94
320,94
330,94
340,94
350,93
360,92
370,91
380,91
390,91
400,91
410,91
420,91
430,91
440,91
450,90
460,89
470,88
480,88
490,88
500,88
510,88
520,88
530,88
540,88
550,88
560,88
570,88
580,88
590,88
600,88
610,88
620,88
630,88
640,88
650,88
660,88
670,88
680,88
690,88
700,88
710,88
720,88
730,87
740,87
750,87
760,87
770,87
780,87
790,86
800,86
810,86
820,86
830,86
840,86
850,86
860,86
870,86
880,86
890,86
900,86
910,86
920,86
930,86
940,86
950,86
960,86
970,86
980,86
990,86
1000,86
1010,86
1020,86
1030,86
1040,86
1050,86
1060,86
1070,86
1080,86
1090,86
1100,86
1110,86
1120,86
1130,86
1140,86
1150,86
1160,86
1170,86
1180,86
1190,86
1200,86
1210,86
1220,86
1230,86
1240,86
1250,86
1260,86
1270,86
1280,86
1290,86
1300,86
1310,86
1320,86
1330,86
1340,86
1350,86
1360,86
1370,86
1380,86
1390,86
1400,86
1410,86
1420,86
1430,86
1440,86
1450,86
1460,86
1470,86
1480,86
1490,86
1500,86
1510,86
1520,86
1530,86
1540,86
1550,86
1560,86
1570,86
1580,86
1590,86
1600,86
1610,86
1620,86
1630,86
1640,86
1650,86
1660,86
1670,86
1680,86
1690,86
1700,86
1710,86
1720,86
1730,86
1740,86
1750,86
1760,86
1770,85
1780,85
1790,85
1800,85
1810,85
1820,85
1830,85
1840,85
1850,85
1860,85
1870,85
1880,85
1890,85
1900,85
1910,85
1920,85
1930,85
1940,85
1950,85
1960,85
1970,85
1980,85
1990,85
2000,85
2010,85
2020,85
2030,85
2040,85
2050,85
2060,85
2070,85
2080,85
2090,85
2100,85
2110,85
2120,85
2130,85
2140,85
2150,85
2160,85
2170,85
2180,85
2190,85
2200,84
2210,84
2220,84
2230,84
2240,84
2250,84
2260,84
2270,84
2280,84
2290,84
2300,84
2310,83
2320,83
2330,83
2340,83
2350,83
2360,83
2370,83
2380,83
2390,83
2400,83
2410,83
2420,83
2430,83
2440,83
2450,83
2460,83
2470,83
2480,83
2490,83
2500,83
2510,83
2520,83
2530,82
2540,82
2550,82
2560,82
2570,82
2580,82
2590,82
2600,82
2610,82
2620,82
2630,82
2640,82
2650,82
2660,82
2670,82
2680,82
2690,82
2700,82
2710,81
2720,81
2730,81
2740,81
2750,81
2760,81
2770,81
2780,81
2790,81
2800,81
2810,81
2820,81
2830,81
2840,81
2850,81
2860,81
2870,81
2880,81
2890,81
2900,81
2910,81
2920,80
2930,80
2940,80
2950,80
2960,80
2970,80
2980,80
2990,80
3000,80
